payment_id,invoice_id,payment_date,amount_paid
879,13563,2024-09-11,30.45
880,19356,2024-04-02,30.45
881,15721,2024-09-05,30.45
882,20201,2023-11-06,9.45
883,16318,2024-10-01,30.45
884,18629,2023-07-10,82.95
885,6658,,9.45
886,11770,2023-10-10,9.45
887,6833,2024-03-07,9.45
888,11530,2023-07-05,208.95
889,13390,2024-04-08,208.95
890,9494,2024-06-11,30.45
891,3490,2024-03-05,30.45
892,240,2023-07-04,208.95
893,1976,2023-12-08,30.45
894,3128,2024-07-03,18.9
895,9492,2024-04-05,30.45
896,20237,2024-08-03,208.95
897,9129,2024-03-04,9.45
898,20087,2024-07-03,30.45
899,20414,2024-03-09,30.45
900,20407,2024-05-11,30.45
901,9482,2024-03-04,9.45
902,18470,2023-07-04,9.45
903,6950,2023-08-09,30.45
904,11209,2024-07-01,30.45
905,2054,2023-09-09,9.45
906,15854,2023-09-05,9.45
907,1578,2024-07-02,82.95
908,5704,2023-08-07,82.95
909,1743,2024-07-05,208.95
910,16283,2024-01-11,9.45
911,20355,2023-09-07,9.45
912,1562,2023-03-11,82.95
913,3786,2023-11-10,82.95
914,17205,2024-07-04,208.95
915,11007,2025-01-17,9.45
916,5819,2024-05-07,82.95
917,422,2024-03-08,9.45
918,12272,2024-06-07,9.45
919,5731,2023-12-04,9.45
920,13234,2023-07-10,30.45
921,6930,2023-09-07,9.45
922,3284,2023-10-08,30.45
923,9702,2024-03-10,82.95
924,8110,2024-12-09,30.45
925,16174,2024-07-02,30.45
926,8735,2024-03-11,82.95
927,1668,2024-03-03,208.95
928,15701,2024-10-07,9.45
929,18741,2024-06-02,82.95
930,14789,2024-08-06,208.95
931,6140,2023-09-03,9.45
932,13012,2024-06-11,9.45
933,6890,2024-03-04,82.95
934,6905,2024-12-08,30.45
935,6542,2024-12-07,30.45
936,16994,,9.45
937,14071,2024-04-10,9.45
938,15985,2024-02-07,9.45
939,1272,2024-07-11,9.45
940,10839,2024-01-07,30.45
941,7157,2024-05-05,30.45
942,11538,2023-04-03,9.45
943,16250,2024-10-12,30.45
944,14452,2024-03-05,30.45
945,4592,2024-06-02,9.45
946,7813,2024-04-18,30.45
947,20276,2024-05-07,30.45
948,10015,2024-11-05,9.45
949,7040,2023-08-10,30.45
950,19786,2024-08-05,9.45
951,5972,2023-11-07,30.45
952,15730,2024-02-11,82.95
953,16811,2023-09-05,82.95
954,19010,2024-06-05,9.45
955,9931,2024-05-04,82.95
956,9050,2024-04-04,9.45
957,16243,2024-11-07,9.45
958,16213,2024-01-06,9.45
959,18856,2024-09-03,30.45
960,19942,2023-11-01,9.45
961,5968,2024-10-03,30.45
962,19380,2024-09-11,30.45
963,5325,2024-03-07,82.95
964,12146,2024-11-09,9.45
965,7610,2024-03-04,9.45
966,16296,2023-10-08,9.45
967,1008,2024-07-07,30.45
968,1974,2023-10-09,30.45
969,310,2024-09-04,9.45
970,7937,2023-12-07,9.45
971,466,2024-10-04,9.45
972,12457,2024-07-11,18.9
973,20086,2024-06-10,30.45
974,12411,2024-08-02,9.45
975,13161,2024-04-01,82.95
976,6139,2023-08-10,9.45
977,11658,2024-10-03,30.45
978,5794,,82.95
979,6204,2023-06-07,82.95
980,202,2023-11-01,208.95
981,14644,2024-10-09,1255.48
982,3652,2024-07-10,82.95
983,2185,2024-11-09,9.45
984,2749,2023-07-06,9.45
985,2134,2024-07-06,30.45
986,19488,2024-11-09,9.45
987,2886,2024-06-11,30.45
988,17418,2023-10-04,9.45
989,17724,2023-10-06,9.45
990,13226,2024-06-04,9.45
991,8019,2023-11-04,82.95
992,6960,2024-06-10,30.45
993,13873,2024-11-10,9.45
994,6594,2024-05-08,9.45
995,6811,2024-08-12,82.95
996,940,2023-12-02,30.45
997,8866,2024-02-09,9.45
998,19399,2024-04-10,30.45
999,2056,2023-11-06,9.45
1000,2605,2024-08-03,30.45
1001,19590,2024-03-07,30.45
1002,14940,2024-05-03,9.45
1003,18917,2024-07-06,30.45
1004,7853,2023-08-02,9.45
1005,859,2023-12-08,9.45
1006,16604,2023-12-07,9.45
1007,15149,2024-10-11,30.45
1008,433,2024-03-11,30.45
1009,5635,2023-08-03,30.45
1010,5344,2024-08-11,30.45
1011,3959,2023-08-07,9.45
1012,19955,2024-12-02,9.45
1013,8441,2024-03-03,30.45
1014,1828,2024-12-07,30.45
1015,16081,2024-05-07,30.45
1016,12945,,208.95
1017,15611,2024-04-11,9.45
1018,11268,2024-04-04,9.45
1019,4121,2024-06-04,82.95
1020,102,2024-03-03,82.95
1021,9104,2024-06-02,9.45
1022,10006,2024-12-08,208.95
1023,18004,2023-11-10,82.95
1024,9333,2024-12-10,82.95
1025,17995,2024-09-07,208.95
1026,5334,2024-12-01,82.95
1027,7234,2024-03-08,30.45
1028,11199,2023-09-03,30.45
1029,18111,2023-04-10,30.45
1030,8064,2024-05-11,9.45
1031,4381,2023-09-02,208.95
1032,13045,2023-09-09,9.45
1033,6040,2023-08-05,30.45
1034,19304,2024-12-05,9.45
1035,13825,2024-08-02,30.45
1036,5316,2023-06-05,82.95
1037,7508,2024-12-04,82.95
1038,7823,2024-12-07,30.45
1039,4529,2023-09-08,30.45
1040,4441,2023-10-06,208.95
1041,17161,2024-07-02,82.95
1042,3491,2024-04-11,30.45
1043,6923,2024-10-04,9.45
1044,199,2023-08-06,208.95
1045,12499,2023-05-06,9.45
1046,2343,2024-03-07,82.95
1047,12137,2024-02-03,9.45
1048,6703,2024-07-06,30.45
1049,4659,2023-10-04,9.45
1050,12787,2024-12-03,30.45
1051,4420,2024-10-11,30.45
1052,6668,2023-09-10,30.45
1053,3589,2023-08-11,9.45
1054,18828,2024-02-05,9.45
1055,16343,2023-04-07,82.95
1056,18127,2024-08-11,30.45
1057,8650,2024-05-10,30.45
1058,8596,2024-07-05,30.45
1059,2832,2024-04-04,9.45
1060,14160,2024-04-08,9.45
1061,19523,2024-04-11,30.45
1062,13346,2023-12-05,30.45
1063,1130,2024-04-04,30.45
1064,15766,2023-05-03,82.95
1065,3599,2024-06-06,9.45
1066,17159,2024-05-02,82.95
1067,19109,2024-05-11,30.45
1068,15724,2023-08-08,82.95
1069,9865,2024-02-02,208.95
1070,12416,2023-11-09,82.95
1071,3642,2024-06-01,9.45
1072,5008,2024-09-04,30.45
1073,13887,2024-12-06,82.95
1074,15027,2024-05-03,30.45
1075,19008,2024-04-12,9.45
1076,4608,2024-12-02,82.95
1077,2371,2023-08-11,9.45
1078,11265,2024-01-10,9.45
1079,11168,2024-04-03,9.45
1080,19013,2024-09-02,9.45
1081,3990,2024-11-08,82.95
1082,4562,2023-08-01,82.95
1083,4456,2024-04-10,9.45
1084,3448,2024-06-10,30.45
1085,110,2024-11-10,82.95
1086,6852,2024-06-03,82.95
1087,3912,2024-04-07,9.45
1088,14635,2024-06-04,9.45
1089,14023,2024-08-09,9.45
1090,11165,2024-01-02,9.45
1091,17037,2024-06-05,9.45
1092,1467,2024-07-03,82.95
1093,17004,2023-08-10,82.95
1094,9723,2024-12-06,9.45
1095,19065,2024-12-06,82.95
1096,9203,2023-06-09,9.45
1097,4156,2024-03-04,30.45
1098,12127,2024-08-06,9.45
1099,18940,2024-07-02,9.45
1100,11017,2024-03-07,30.45
1101,17803,2023-12-01,9.45
1102,20134,2024-09-01,82.95
1103,3697,2024-12-03,9.45
1104,8607,2024-03-05,9.45
1105,788,2023-11-08,30.45
1106,15920,2024-11-05,9.45
1107,4829,2023-05-05,9.45
1108,13962,2024-10-06,9.45
1109,19375,2024-10-08,82.95
1110,2427,2024-08-08,82.95
1111,10557,2023-08-03,82.95
1112,11665,2024-09-02,30.45
1113,1819,2024-03-02,30.45
1114,1032,2024-08-08,9.45
1115,5392,2023-10-09,82.95
1116,6427,2024-02-04,82.95
1117,9613,2024-04-10,30.45
1118,4258,2024-06-10,30.45
1119,19387,2023-07-07,30.45
1120,20533,2024-02-11,30.45
1121,17731,2024-05-09,9.45
1122,8306,2024-02-08,9.45
1123,20077,2023-09-04,30.45
1124,18315,2024-09-04,30.45
1125,13561,2024-07-04,30.45
1126,5847,2024-04-01,208.95
1127,6467,2024-05-12,9.45
1128,11813,2024-02-10,9.45
1129,5358,2023-10-06,82.95
1130,20048,2024-05-09,82.95
1131,18601,2024-12-11,30.45
1132,15423,2023-12-04,208.95
1133,14939,2024-04-03,9.45
1134,7043,2023-11-10,30.45
1135,7020,2023-11-03,82.95
1136,2884,2024-04-11,30.45
1137,645,2024-08-07,9.45
1138,4670,2024-09-04,9.45
1139,15902,2023-09-05,30.45
1140,17758,2024-08-06,9.45
1141,19885,2023-08-03,9.45
1142,9502,2023-06-09,208.95
1143,8224,2024-09-07,9.45
1144,8454,2024-11-07,82.95
1145,14690,2024-05-05,30.45
1146,7044,2023-12-01,30.45
1147,6118,2023-10-05,82.95
1148,13604,2024-10-10,9.45
1149,17066,2023-09-01,9.45
1150,13879,2024-04-04,82.95
1151,15570,2024-12-08,9.45
1152,19335,2024-02-01,9.45
1153,20032,2023-01-02,82.95
1154,7245,2024-11-22,9.45
1155,20159,2024-04-04,30.45
1156,12185,2024-11-05,208.95
1157,13924,2024-10-06,30.45
1158,7674,2023-10-03,9.45
1159,7618,2024-11-08,9.45
1160,10120,2024-09-08,9.45
1161,16315,2024-07-04,30.45
1162,13,2024-11-11,30.45
1163,3232,2023-10-09,30.45
1164,9875,2024-09-10,9.45
1165,11403,2024-11-09,30.45
1166,19012,2024-08-05,9.45
1167,18893,2024-03-02,9.45
1168,9278,2024-04-05,9.45
1169,14591,2024-07-04,30.45
1170,8118,2024-01-06,30.45
1171,10492,2024-11-10,30.45
1172,16544,2024-07-04,82.95
1173,1672,2024-07-09,417.9
1174,6850,2024-11-10,30.45
1175,6649,2023-09-05,9.45
1176,16306,2024-08-07,9.45
1177,7061,2023-10-02,9.45
1178,15965,2024-04-02,9.45
1179,16657,2023-12-11,30.45
1180,7289,2023-10-09,9.45
1181,4232,2023-09-07,9.45
1182,1169,2023-09-06,9.45
1183,7759,2024-04-03,9.45
1184,11344,2024-12-08,9.45
1185,16558,2023-10-11,9.45
1186,12896,2024-10-11,30.45
1187,17822,2024-06-07,9.45
1188,18512,2023-08-04,30.45
1189,11669,2023-01-03,30.45
1190,3454,2024-12-07,30.45
1191,9793,2024-03-06,30.45
1192,13127,2023-10-07,30.45
1193,8493,2023-05-04,82.95
1194,14584,2024-11-06,30.45
1195,1399,2024-08-08,82.95
1196,15805,2024-08-04,208.95
1197,8414,2023-08-05,82.95
1198,12070,2024-08-10,9.45
1199,18810,2024-07-04,208.95
1200,13800,2024-09-05,9.45
1201,5809,2024-10-08,9.45
1202,11742,2024-05-06,9.45
1203,19653,2024-04-02,9.45
1204,2477,2023-07-03,9.45
1205,19722,2024-11-06,208.95
1206,981,2024-04-04,208.95
1207,19854,2024-10-04,9.45
1208,7261,2024-10-08,208.95
1209,5555,2023-07-05,208.95
1210,5719,2024-11-08,82.95
1211,19185,2023-09-01,82.95
1212,683,2024-07-04,9.45
1213,16270,2024-12-11,9.45
1214,5725,2023-06-10,9.45
1215,12058,2024-01-04,9.45
1216,3200,2024-01-10,30.45
1217,9649,2023-12-10,30.45
1218,19751,2024-09-02,9.45
1219,281,2023-08-03,9.45
1220,18780,2023-09-07,9.45
1221,915096,2024-02-10,30.45
1222,5610,2023-07-08,82.95
1223,11802,2024-09-09,9.45
1224,15514,2024-12-09,30.45
1225,2785,2023-11-05,208.95
1226,11707,2023-11-03,9.45
1227,13999,2023-09-07,9.45
1228,7209,2024-02-06,30.45
1229,1488,2024-08-10,82.95
1230,4847,2024-11-06,9.45
1231,11389,2024-06-09,9.45
1232,6136,2023-05-11,9.45
1233,13511,2023-11-10,82.95
1234,9403,2024-01-10,82.95
1235,20339,2024-07-03,30.45
1236,10744,2023-09-08,208.95
1237,5923,2024-02-11,82.95
1238,11796,2024-10-07,9.45
1239,1079,2023-11-15,9.45
1240,18013,2024-08-03,82.95
1241,346,2023-12-11,30.45
1242,15005,2024-01-04,9.45
1243,18906,2024-05-03,30.45
1244,2651,2023-11-08,9.45
1245,5966,2024-08-11,30.45
1246,15464,2024-07-05,9.45
1247,14531,2023-06-03,30.45
1248,10196,2024-07-06,82.95
1249,716,2024-06-08,9.45
1250,11949,2024-04-09,9.45
1251,19078,2023-07-03,82.95
1252,19312,2023-08-11,30.45
1253,4453,2024-10-09,208.95
1254,20047,2024-04-04,82.95
1255,4118,2024-03-12,82.95
1256,18627,2023-05-03,82.95
1257,17282,2023-12-09,30.45
1258,17804,2024-01-02,9.45
1259,11650,2024-08-05,9.45
1260,14280,2023-09-07,9.45
1261,19829,2024-06-03,208.95
1262,19566,2024-03-02,9.45
1263,20493,2024-07-11,18.9
1264,6126,2024-06-01,82.95
1265,10817,2024-11-04,9.45
1266,15441,2024-08-11,9.45
1267,9416,2024-09-07,30.45
1268,7630,2024-02-20,9.45
1269,4022,2024-04-09,208.95
1270,1535,2023-07-02,9.45
1271,333,2024-10-04,9.45
1272,16997,2024-10-03,9.45
1273,16037,2024-07-11,60.9
1274,1442,2024-12-08,30.45
1275,16858,2023-01-07,9.45
1276,5722,2023-03-07,9.45
1277,12735,,208.95
1278,817,2023-10-03,30.45
1279,17824,2024-08-07,9.45
1280,11764,,9.45
1281,3502,2023-06-06,9.45
1282,17454,2023-07-04,9.45
1283,13613,2024-06-04,82.95
1284,4208,2024-01-12,82.95
1285,2369,2024-12-01,82.95
1286,16074,2023-10-03,30.45
1287,7297,2024-06-10,9.45
1288,2685,2024-11-04,208.95
1289,889,2024-07-06,208.95
1290,13833,2024-01-08,82.95
1291,3429,2024-06-04,9.45
1292,1959,2024-12-05,82.95
1293,9163,2023-07-07,9.45
1294,10222,2024-06-08,30.45
1295,7318,2024-06-05,9.45
1296,11484,2024-06-02,30.45
1297,19929,2024-05-09,9.45
1298,10121,2024-10-05,9.45
1299,11162,2023-05-06,9.45
1300,12149,2023-11-09,30.45
1301,4295,2024-02-11,82.95
1302,18724,2024-04-11,82.95
1303,2150,2023-09-04,30.45
1304,13331,2024-05-06,9.45
1305,6395,2024-01-04,82.95
1306,7670,2023-06-09,9.45
1307,7010,2024-08-06,82.95
1308,12456,2024-06-02,9.45
1309,10902,2024-12-05,208.95
1310,19357,2024-05-09,30.45
1311,16460,2023-12-02,9.45
1312,16106,2024-09-08,82.95
1313,1631,2024-04-10,9.45
1314,14689,2024-04-12,30.45
1315,528,2023-08-06,30.45
1316,3628,2024-09-04,82.95
1317,9003,2023-12-11,9.45
1318,96,2023-09-03,82.95
1319,19036,2024-02-03,82.95
1320,17060,2024-12-05,30.45
1321,18294,2024-05-02,9.45
1322,15687,2024-03-03,208.95
1323,2889,2024-09-06,30.45
1324,3860,2023-08-09,82.95
1325,14564,2024-07-05,9.45
1326,20119,2024-10-02,208.95
1327,132,2024-03-06,30.45
1328,19693,2024-05-06,208.95
1329,7838,2023-11-07,82.95
1330,8916,2023-03-09,30.45
1331,18330,2023-08-08,9.45
1332,12212,2023-06-06,30.45
1333,16816,2024-02-05,82.95
1334,6245,2024-09-09,30.45
1335,20093,2024-06-11,30.45
1336,1637,2023-10-02,9.45
1337,729,2024-05-05,208.95
1338,4107,2024-02-02,82.95
1339,9788,2023-10-04,30.45
1340,5648,2024-09-06,30.45
1341,13572,2024-04-11,9.45
1342,14373,2024-10-05,82.95
1343,19433,2024-11-09,30.45
1344,9158,2024-12-05,208.95
1345,10920,2024-10-07,9.45
1346,3363,2024-07-08,9.45
1347,14272,2024-11-08,82.95
1348,14176,2023-11-10,82.95
1349,5029,2024-08-03,9.45
1350,20358,2023-12-07,9.45
1351,513,2024-05-02,82.95
1352,11013,2023-11-03,30.45
1353,13170,2023-04-03,9.45
1354,5695,2023-11-04,30.45
1355,12734,2024-02-08,208.95
1356,19355,2024-03-12,30.45
1357,2488,2024-06-04,9.45
1358,1984,2024-08-07,30.45
1359,3283,2023-09-01,30.45
1360,9844,2024-01-06,82.95
1361,17112,2024-01-01,30.45
1362,10423,2024-05-05,9.45
1363,1704,2024-09-06,9.45
1364,18022,2024-09-02,9.45
1365,15402,2024-06-01,30.45
1366,11237,2024-06-04,82.95
1367,1334,2024-02-07,9.45
1368,3041,2024-05-09,30.45
1369,12155,,30.45
1370,13262,2023-11-09,9.45
1371,6196,2024-06-02,30.45
1372,20174,2023-05-04,9.45
1373,14928,2024-06-08,82.95
1374,19977,2024-05-10,30.45
1375,2169,2023-07-09,9.45
1376,12881,2023-07-07,30.45
1377,19981,2024-09-03,30.45
1378,17204,2024-04-08,30.45
1379,574,2024-08-08,30.45
1380,15324,2024-01-09,9.45
1381,11408,2023-10-04,9.45
1382,1021,2023-09-09,9.45
1383,9345,2024-10-04,30.45
1384,15564,2024-06-04,9.45
1385,5440,2024-10-08,9.45
1386,9527,2024-04-06,30.45
1387,1636,2023-09-09,9.45
1388,4943,2023-08-09,9.45
1389,14430,2024-05-06,30.45
1390,14660,2023-12-04,9.45
1391,17641,2024-06-07,30.45
1392,9748,2024-11-12,82.95
1393,1618,2024-07-03,30.45
1394,8336,2023-11-07,9.45
1395,3016,2024-08-04,30.45
1396,9466,2023-11-06,9.45
1397,3033,2024-07-08,30.45
1398,3691,2024-06-05,9.45
1399,13368,2024-05-09,9.45
1400,10369,2024-12-07,30.45
1401,14475,2023-10-11,30.45
1402,14774,2023-05-10,208.95
1403,10441,2024-06-10,9.45
1404,6933,2023-12-04,9.45
1405,19431,2024-09-10,30.45
1406,16287,2024-05-10,9.45
1407,11622,2024-09-03,208.95
1408,15400,2024-04-06,30.45
1409,4729,2023-10-04,9.45
1410,13387,2024-01-11,208.95
1411,6365,2024-02-07,82.95
1412,7551,2023-05-07,30.45
1413,3782,2023-07-05,82.95
1414,13101,2024-05-09,9.45
1415,12663,2024-08-11,9.45
1416,20153,2024-11-17,9.45
1417,7088,2023-09-02,9.45
1418,1876,2024-05-07,30.45
1419,13957,2024-05-07,9.45
1420,2888,2024-08-02,30.45
1421,17991,2024-10-05,30.45
1422,19947,2024-04-03,9.45
1423,19419,2024-04-07,9.45
1424,18347,2023-03-06,9.45
1425,19589,2024-02-03,30.45
1426,19132,2024-05-01,9.45
1427,2016,2024-02-05,9.45
1428,5685,2024-08-01,30.45
1429,6595,2024-06-02,9.45
1430,18033,2023-10-08,82.95
1431,20286,2024-02-09,9.45
1432,19520,2024-01-03,30.45
1433,14495,2024-01-07,30.45
1434,9982,2024-02-07,30.45
1435,12816,2024-08-10,30.45
1436,7668,2024-07-07,9.45
1437,5918,2023-09-03,82.95
1438,17582,2024-09-10,208.95
1439,14143,2024-10-03,9.45
1440,8127,2024-10-09,30.45
1441,16128,2024-10-10,30.45
1442,9497,2024-09-07,30.45
1443,19076,2023-05-09,82.95
1444,11273,2023-11-03,9.45
1445,11412,2024-02-08,9.45
1446,16328,2024-10-09,9.45
1447,8848,2024-07-06,165.9
1448,7655,2023-06-07,9.45
1449,6556,2024-09-03,30.45
1450,2904,2023-11-10,9.45
1451,19728,2024-09-06,30.45
1452,15345,2024-01-04,30.45
1453,1533,2024-04-10,82.95
1454,5023,2024-02-05,9.45
1455,12524,2024-01-03,30.45
1456,12136,2024-01-07,9.45
1457,14114,2024-11-10,30.45
1458,18215,2024-01-03,30.45
1459,2360,2024-03-12,82.95
1460,6593,2024-04-02,9.45
1461,11226,2024-08-07,30.45
1462,2899,2024-10-06,82.95
1463,9038,2023-04-05,9.45
1464,18439,2024-10-02,9.45
1465,15561,2024-03-08,9.45
1466,3688,2024-03-11,9.45
1467,12360,2024-05-11,30.45
1468,149,2024-11-08,9.45
1469,17847,2024-07-09,30.45
1470,3849,2024-05-04,9.45
1471,18509,2023-05-08,30.45
1472,4633,2024-08-07,82.95
1473,14018,2024-03-09,9.45
1474,18427,2023-10-11,9.45
1475,7170,2023-09-04,9.45
1476,916,2024-06-08,30.45
1477,4988,2024-07-08,30.45
1478,7151,2023-11-08,30.45
1479,1663,2024-10-08,9.45
1480,14617,2024-12-02,208.95
1481,16507,2024-11-06,82.95
1482,9330,2024-09-09,82.95
1483,14353,2024-12-07,82.95
1484,8438,2023-12-07,30.45
1485,16530,2023-11-08,82.95
1486,2407,2024-01-08,82.95
1487,17983,2024-02-12,30.45
1488,4117,2024-12-05,82.95
1489,1384,2024-08-08,30.45
1490,5350,2023-02-11,82.95
1491,6886,2023-11-06,82.95
1492,3021,2023-07-10,30.45
1493,2880,2023-12-04,30.45
1494,72,2024-01-03,82.95
1495,18812,2024-09-04,208.95
1496,9681,2024-06-05,30.45
1497,17044,2023-08-02,30.45
1498,15116,2024-11-07,82.95
1499,13142,2024-06-02,30.45
1500,15277,2023-08-07,82.95
1501,9781,2024-10-04,30.45
1502,10166,2024-12-03,82.95
1503,17511,2023-11-10,82.95
1504,5377,2023-10-11,30.45
1505,16123,2024-12-07,30.45
1506,37,2024-05-11,82.95
1507,2872,2023-04-11,30.45
1508,11965,2024-03-04,9.45
1509,6917,2024-09-03,30.45
1510,11717,2024-09-02,9.45
1511,12114,2024-08-10,30.45
1512,14543,2023-08-06,9.45
1513,6206,2023-08-04,82.95
1514,4104,2023-11-08,82.95
1515,18883,2023-05-08,9.45
1516,10986,2024-02-11,208.95
1517,16465,2024-05-11,9.45
1518,12889,2024-03-05,30.45
1519,18390,2024-11-09,30.45
1520,14347,2024-06-12,82.95
1521,8578,,208.95
1522,15169,2024-06-07,208.95
1523,19346,2023-06-02,30.45
1524,10677,2024-12-03,30.45
1525,18118,2023-11-03,30.45
1526,13732,2023-09-06,30.45
1527,18333,2023-11-11,9.45
1528,19571,2024-08-08,9.45
1529,14428,2024-03-11,30.45
1530,5161,2023-09-02,208.95
1531,607,2024-02-01,30.45
1532,453,2023-09-10,9.45
1533,19360,2024-08-06,30.45
1534,4631,2024-11-02,9.45
1535,6549,2024-02-08,30.45
1536,11729,2024-03-05,9.45
1537,19167,2024-01-10,82.95
1538,13792,2024-01-03,9.45
1539,9779,2024-08-08,30.45
1540,1197,2024-11-10,9.45
1541,11921,2024-01-04,30.45
1542,11020,2024-06-03,30.45
1543,6213,2024-03-05,82.95
1544,2665,2023-03-08,208.95
1545,3493,2024-06-03,30.45
1546,1168,2024-07-08,30.45
1547,2585,2023-12-06,9.45
1548,13004,2024-12-05,9.45
1549,2476,2023-06-05,9.45
1550,8786,2023-12-10,82.95
1551,17939,2024-03-04,9.45
1552,9531,2024-08-04,30.45
1553,4700,2024-02-11,30.45
1554,16076,2023-12-08,30.45
1555,4044,2024-06-04,82.95
1556,19039,2024-05-04,82.95
1557,19568,2024-05-02,9.45
1558,8880,2024-06-09,82.95
1559,15802,2024-05-08,208.95
1560,16550,2023-02-10,9.45
1561,10587,2024-03-09,9.45
1562,11565,2023-12-03,9.45
1563,14108,2024-05-10,30.45
1564,19412,2024-12-07,208.95
1565,14568,2024-11-06,9.45
1566,8453,2024-10-08,82.95
1567,19069,2024-06-10,208.95
1568,15232,2024-07-06,82.95
1569,16185,2023-09-10,82.95
1570,18339,2024-05-05,9.45
1571,9517,2024-09-10,208.95
1572,2771,2024-05-05,82.95
1573,2922,2024-12-05,82.95
1574,12180,2024-06-10,208.95
1575,14025,2024-10-11,9.45
1576,5934,2023-10-06,9.45
1577,19263,2024-03-10,30.45
1578,15257,2023-11-03,82.95
1579,4452,2024-09-09,208.95
1580,6055,2024-11-02,30.45
1581,13772,2024-01-03,30.45
1582,13581,2024-03-02,9.45
1583,12724,2023-04-06,208.95
1584,12284,2023-08-06,9.45
1585,13799,2024-08-06,9.45
1586,7756,2024-12-03,9.45
1587,13258,2023-07-11,9.45
1588,12138,2024-03-08,9.45
1589,18619,2024-06-02,82.95
1590,8485,2024-06-08,9.45
1591,15968,2024-07-09,18.9
1592,17952,2023-06-03,30.45
1593,3377,2023-05-05,30.45
1594,7323,2024-11-04,9.45
1595,11200,2023-10-11,30.45
1596,6178,2023-06-04,30.45
1597,14585,2024-01-09,30.45
1598,16274,2023-04-10,9.45
1599,19158,2024-10-01,82.95
1600,16825,2024-11-08,82.95
1601,18453,2024-02-01,30.45
1602,4795,2024-09-04,9.45
1603,14327,2024-05-02,30.45
1604,15046,2024-02-09,9.45
1605,9346,2024-11-08,30.45
1606,9584,2023-06-05,30.45
1607,7979,2024-04-05,30.45
1608,2861,2024-04-09,9.45
1609,7849,2024-10-11,82.95
1610,14977,2023-08-10,9.45
1611,1313,2024-03-08,9.45
1612,15551,2024-11-04,9.45
1613,680,2024-04-06,9.45
1614,18122,2024-03-10,30.45
1615,673,2023-09-11,63.01
1616,5751,2024-02-02,30.45
1617,16057,2023-12-09,30.45
1618,16759,2023-08-06,9.45
1619,6351,2024-08-09,9.45
1620,3366,2024-10-05,9.45
1621,20333,2024-01-03,30.45
1622,11555,2024-06-08,9.45
1623,2270,2024-08-09,9.45
1624,15822,2024-11-04,9.45
1625,10931,2024-03-09,82.95
1626,19277,2024-06-04,9.45
1627,461,2024-05-07,9.45
1628,12339,2023-04-12,82.95
1629,7159,2024-07-05,30.45
1630,4138,2024-08-07,82.95
1631,17671,2024-04-11,30.45
1632,13042,2024-11-03,30.45
1633,14131,2024-09-08,30.45
1634,604,2024-11-11,30.45
1635,14460,2024-11-04,30.45
1636,8218,2024-03-06,9.45
1637,8298,2024-10-10,82.95
1638,8790,2024-07-14,82.95
1639,19597,2024-10-02,30.45
1640,19150,2024-02-12,82.95
1641,13733,2023-10-06,30.45
1642,15521,2024-08-04,82.95
1643,20511,2024-04-05,9.45
1644,7569,2024-11-02,30.45
1645,4303,2024-10-07,82.95
1646,15997,2024-04-06,82.95
1647,5094,2023-07-10,9.45
1648,17035,2024-04-05,9.45
1649,15736,2024-08-04,82.95
1650,4371,2024-08-06,82.95
1651,9526,2024-03-12,30.45
1652,2510,2024-08-04,9.45
1653,3380,2023-08-10,30.45
1654,10674,2024-09-02,30.45
1655,7149,2023-09-02,30.45
1656,15427,2024-04-03,208.95
1657,1335,2024-03-03,9.45
1658,13896,2023-09-02,9.45
1659,5674,2024-08-03,30.45
1660,8000,2023-04-11,208.95
1661,1446,2024-04-10,9.45
1662,14642,2024-08-10,208.95
1663,16000,2024-07-09,82.95
1664,16977,2023-02-10,9.45
1665,8038,2024-09-11,9.45
1666,6370,2024-07-09,82.95
1667,15771,2023-10-08,82.95
1668,19146,2023-10-02,82.95
1669,9261,2023-12-10,82.95
1670,12797,2024-10-11,82.95
1671,20222,2024-09-07,9.45
1672,10708,2023-10-10,82.95
1673,6604,2024-04-05,9.45
1674,12341,2023-06-04,82.95
1675,15372,2023-11-06,9.45
1676,2656,2024-04-09,9.45
1677,6511,2023-10-04,30.45
1678,3714,2024-06-06,30.45
1679,11233,2024-02-03,82.95
1680,7942,2024-05-04,9.45
1681,19869,2024-08-06,30.45
1682,2182,2024-08-06,9.45
1683,11936,2023-12-11,9.45
1684,14790,2024-09-01,208.95
1685,12677,2023-10-05,30.45
1686,3558,2024-06-07,9.45
1687,3054,2024-01-09,9.45
1688,16034,2024-04-04,30.45
1689,8804,2023-10-06,9.45
1690,19498,2024-05-07,82.95
1691,11579,2023-07-12,208.95
1692,9658,2023-09-06,9.45
1693,20441,2024-09-07,30.45
1694,8450,2024-12-06,30.45
1695,18886,2023-08-02,9.45
1696,9292,2023-11-03,30.45
1697,6777,2023-09-11,30.45
1698,5973,2023-12-05,30.45
1699,2795,2024-09-03,208.95
1700,20404,2024-11-11,30.45
1701,2329,2024-12-07,82.95
1702,2228,2023-05-04,30.45
