invoice_id,invoice_number,customer_id,subscription_id,billing_month,invoice_date,amount,tax_rate_pct
398,INV-202407-00031,31,31,2024-07,2024-07-03,60.9,5.0
399,INV-202408-00031,31,31,2024-08,2024-08-02,30.45,5.0
400,INV-202409-00031,31,31,2024-09,2024-09-03,30.45,5.0
401,INV-202410-00031,31,31,2024-10,2024-10-03,30.45,5.0
402,INV-202411-00031,31,31,2024-11,2024-11-03,30.45,5.0
403,INV-202412-00031,31,31,2024-12,2024-12-01,30.45,5.0
404,INV-202308-00032,32,32,2023-08,2023-08-01,9.45,5.0
405,INV-202309-00032,32,32,2023-09,2023-09-01,9.45,5.0
406,INV-202310-00032,32,32,2023-10,2023-10-02,9.45,5.0
407,INV-202311-00032,32,32,2023-11,2023-11-01,9.45,5.0
408,INV-202312-00032,32,32,2023-12,2023-12-03,9.45,5.0
409,INV-202401-00032,32,32,2024-01,2024-01-02,9.45,5.0
410,INV-202402-00032,32,32,2024-02,2024-02-03,9.45,5.0
411,INV-202403-00032,32,32,2024-03,2024-03-02,9.45,5.0
412,INV-202404-00032,32,32,2024-04,2024-04-02,9.45,5.0
413,INV-202405-00032,32,32,2024-05,2024-05-02,9.45,5.0
414,INV-202406-00032,32,32,2024-06,2024-06-03,9.45,5.0
415,INV-202408-00033,33,33,2024-08,2024-08-02,9.45,5.0
416,INV-202409-00033,33,33,2024-09,2024-09-02,9.45,5.0
417,INV-202410-00033,33,33,2024-10,2024-10-02,9.45,5.0
418,INV-202411-00033,33,33,2024-11,2024-11-03,9.45,55.0
419,INV-202412-00033,33,33,2024-12,2024-12-02,9.45,5.0
420,INV-202401-00034,34,34,2024-01,2024-01-01,9.45,5.0
421,INV-202402-00034,34,34,2024-02,2024-02-03,9.45,5.0
422,INV-202403-00034,34,34,2024-03,2024-03-03,9.45,5.0
423,INV-202404-00034,34,34,2024-04,2024-04-02,9.45,5.0
424,INV-202405-00034,34,34,2024-05,2024-05-03,9.45,5.0
425,INV-202406-00034,34,34,2024-06,2024-06-01,9.45,5.0
426,INV-202308-00035,35,35,2023-08,2023-08-02,30.45,5.0
427,INV-202309-00035,35,35,2023-09,2023-11-25,30.45,5.0
428,INV-202310-00035,35,35,2023-10,2023-10-02,30.45,5.0
429,INV-202311-00035,35,35,2023-11,2023-11-02,30.45,5.0
430,INV-202312-00035,35,35,2023-12,2023-12-03,199.27,5.0
431,INV-202401-00035,35,35,2024-01,2024-01-03,30.45,5.0
432,INV-202402-00035,35,35,2024-02,2024-02-02,,5.0
433,INV-202403-00035,35,35,2024-03,2024-03-03,30.45,5.0
434,INV-202404-00035,35,35,2024-04,2024-04-03,30.45,5.0
435,INV-202405-00035,35,35,2024-05,2024-05-02,30.45,5.0
436,INV-202406-00035,35,35,2024-06,2024-06-02,30.45,5.0
437,INV-202407-00035,35,35,2024-07,2024-07-01,60.9,5.0
438,INV-202408-00035,35,35,2024-08,2024-08-03,30.45,5.0
439,INV-202409-00035,35,35,2024-09,2024-09-03,30.45,5.0
440,INV-202410-00035,35,35,2024-10,2024-10-01,30.45,5.0
441,INV-202411-00035,35,35,2024-11,2024-11-03,30.45,5.0
442,INV-202412-00035,35,35,2024-12,2024-12-02,30.45,5.0
443,INV-202406-00036,36,36,2024-06,2024-06-02,9.45,5.0
444,INV-202407-00036,36,36,2024-07,2024-07-03,9.45,5.0
445,INV-202408-00036,36,36,2024-08,,9.45,5.0
446,INV-202409-00036,36,36,2024-09,2024-09-02,9.45,5.0
447,INV-202410-00036,36,36,2024-10,2024-10-03,9.45,5.0
448,INV-202411-00036,36,36,2024-11,2024-11-01,9.45,5.0
449,INV-202412-00036,36,36,2024-12,2024-12-03,9.45,5.0
450,INV-202306-00037,37,37,2023-06,2023-06-01,9.45,5.0
451,INV-202307-00037,37,37,2023-07,2023-07-03,9.45,5.0
452,INV-202308-00037,37,37,2023-08,2023-08-01,9.45,5.0
453,INV-202309-00037,37,37,2023-09,2023-09-02,9.45,5.0
454,INV-202310-00037,37,37,2023-10,2023-10-02,9.45,5.0
455,INV-202311-00037,37,37,2023-11,2023-11-01,9.45,5.0
456,INV-202312-00037,37,37,2023-12,2023-12-03,9.45,5.0
457,INV-202401-00037,37,37,2024-01,2024-01-03,9.45,5.0
458,INV-202402-00037,37,37,2024-02,2024-02-01,,5.0
459,INV-202403-00037,37,37,2024-03,2024-03-03,9.45,5.0
460,INV-202404-00037,37,37,2024-04,2024-04-01,9.45,55.0
461,INV-202405-00037,37,37,2024-05,2024-05-01,9.45,5.0
462,INV-202406-00037,37,37,2024-06,2024-06-02,9.45,5.0
463,INV-202407-00037,37,37,2024-07,2024-07-02,9.45,5.0
464,INV-202408-00037,37,37,2024-08,2024-08-03,9.45,5.0
465,INV-202409-00037,37,37,2024-09,2024-09-02,9.45,5.0
466,INV-202410-00037,37,37,2024-10,2024-10-02,9.45,5.0
467,INV-202411-00037,37,37,2024-11,2024-11-01,9.45,5.0
468,INV-202412-00037,37,37,2024-12,2024-12-01,9.45,5.0
469,INV-202307-00038,38,38,2023-07,2023-07-03,9.45,5.0
470,INV-202308-00038,38,38,2023-08,2023-08-03,9.45,5.0
471,INV-202309-00038,38,38,2023-09,2023-09-02,9.45,5.0
472,INV-202406-00039,39,39,2024-06,2024-06-01,82.95,5.0
473,INV-202407-00039,39,39,2024-07,2024-07-03,82.95,5.0
474,INV-202408-00039,39,39,2024-08,2024-08-03,82.95,5.0
475,INV-202409-00039,39,39,2024-09,2024-09-01,82.95,5.0
476,INV-202410-00039,39,39,2024-10,2024-12-20,82.95,5.0
477,INV-202411-00039,39,39,2024-11,2024-11-02,82.95,5.0
478,INV-202412-00039,39,39,2024-12,2024-12-01,82.95,5.0
479,INV-202304-00040,40,40,2023-04,2023-04-02,9.45,5.0
480,INV-202305-00040,40,40,2023-05,2023-05-03,9.45,5.0
481,INV-202306-00040,40,40,2023-06,2023-06-02,9.45,5.0
482,INV-202307-00040,40,40,2023-07,2023-07-03,9.45,5.0
483,INV-202308-00040,40,40,2023-08,2023-08-02,9.45,5.0
484,INV-202309-00040,40,40,2023-09,2023-09-01,9.45,5.0
485,INV-202310-00040,40,40,2023-10,2023-10-01,9.45,5.0
486,INV-202311-00040,40,40,2023-11,2023-11-03,9.45,5.0
487,INV-202312-00040,40,40,2023-12,2023-12-01,9.45,5.0
488,INV-202401-00040,40,40,2024-01,2024-01-01,9.45,5.0
489,INV-202402-00040,40,40,2024-02,2024-02-03,9.45,5.0
490,INV-202406-00041,41,41,2024-06,2024-06-03,9.45,5.0
491,INV-202407-00041,41,41,2024-07,2024-07-01,9.45,5.0
492,INV-202408-00041,41,41,2024-08,2024-08-03,9.45,5.0
493,INV-202409-00041,41,41,2024-09,2024-09-03,9.45,5.0
494,INV-202410-00041,41,41,2024-10,2024-10-01,9.45,5.0
495,INV-202411-00041,41,41,2024-11,2024-11-03,9.45,5.0
496,INV-202412-00041,41,41,2024-12,2024-12-03,9.45,5.0
497,INV-202301-00042,42,42,2023-01,2023-01-02,82.95,5.0
498,INV-202302-00042,42,42,2023-02,2023-02-03,82.95,-5.0
499,INV-202303-00042,42,42,2023-03,2023-03-03,82.95,5.0
500,INV-202304-00042,42,42,2023-04,2023-04-01,82.95,5.0
501,INV-202305-00042,42,42,2023-05,2023-05-01,82.95,5.0
502,INV-202306-00042,42,42,2023-06,2023-06-02,82.95,5.0
503,INV-202307-00042,42,42,2023-07,2023-07-01,82.95,5.0
504,INV-202308-00042,42,42,2023-08,2023-08-01,82.95,5.0
505,INV-202309-00042,42,42,2023-09,2023-09-02,82.95,5.0
506,INV-202310-00042,42,42,2023-10,2023-10-02,82.95,5.0
507,INV-202311-00042,42,42,2023-11,2023-11-02,82.95,5.0
508,INV-202312-00042,42,42,2023-12,2023-12-01,82.95,5.0
509,INV-202401-00042,42,42,2024-01,2024-01-03,82.95,5.0
510,INV-202402-00042,42,42,2024-02,2024-02-01,82.95,5.0
511,INV-202403-00042,42,42,2024-03,2024-03-01,82.95,5.0
512,INV-202404-00042,42,42,2024-04,2024-04-01,82.95,5.0
513,INV-202405-00042,42,42,2024-05,2024-05-02,82.95,5.0
514,INV-202406-00042,42,42,2024-06,2024-06-02,82.95,5.0
515,INV-202407-00042,42,42,2024-07,2024-07-02,82.95,5.0
516,INV-202408-00042,42,42,2024-08,2024-08-02,82.95,5.0
517,INV-202409-00042,42,42,2024-09,2024-09-01,82.95,5.0
518,INV-202410-00042,42,42,2024-10,2024-10-01,,5.0
519,INV-202411-00042,42,42,2024-11,2024-11-01,82.95,5.0
520,INV-202412-00042,42,42,2024-12,2024-12-01,82.95,5.0
521,INV-202301-00043,43,43,2023-01,2023-01-03,30.45,5.0
522,INV-202302-00043,43,43,2023-02,2023-02-02,30.45,5.0
523,INV-202303-00043,43,43,2023-03,2023-03-03,30.45,5.0
524,INV-202304-00043,43,43,2023-04,2023-04-02,30.45,5.0
525,INV-202305-00043,43,43,2023-05,2023-05-02,30.45,5.0
526,INV-202306-00043,43,43,2023-06,2023-06-02,30.45,5.0
527,INV-202307-00043,43,43,2023-07,2023-07-03,30.45,5.0
528,INV-202308-00043,900043,900043,2023-08,2023-08-03,30.45,5.0
529,INV-202309-00043,43,43,2023-09,2023-09-03,30.45,5.0
530,INV-202310-00043,43,43,2023-10,2023-10-01,30.45,5.0
531,INV-202311-00043,43,43,2023-11,2023-11-01,30.45,5.0
532,INV-202312-00043,43,43,2023-12,2023-12-03,30.45,5.0
533,INV-202401-00043,43,43,2024-01,2024-01-01,30.45,5.0
534,INV-202402-00043,43,43,2024-02,2024-02-01,-30.45,5.0
535,INV-202403-00043,43,43,2024-03,2024-03-01,30.45,5.0
536,INV-202404-00043,43,43,2024-04,2024-04-03,30.45,5.0
537,INV-202405-00043,43,43,2024-05,2024-05-01,30.45,5.0
538,INV-202406-00043,43,43,2024-06,2024-06-01,30.45,5.0
539,INV-202407-00043,43,43,2024-07,2024-07-03,30.45,5.0
540,INV-202408-00043,43,43,2024-08,2024-08-01,30.45,5.0
541,INV-202409-00043,43,43,2024-09,2024-09-03,30.45,5.0
542,INV-202410-00043,43,43,2024-10,2024-10-01,,5.0
543,INV-202411-00043,43,43,2024-11,2024-11-03,30.45,5.0
544,INV-202412-00043,43,43,2024-12,2024-12-02,30.45,5.0
545,INV-202303-00044,44,44,2023-03,2023-03-02,82.95,5.0
546,INV-202304-00044,44,44,2023-04,2023-04-01,82.95,5.0
547,INV-202305-00044,44,44,2023-05,2023-05-01,82.95,5.0
548,INV-202306-00044,44,44,2023-06,2023-06-03,82.95,5.0
549,INV-202307-00044,44,44,2023-07,2023-07-03,82.95,5.0
550,INV-202308-00044,44,44,2023-08,2023-08-02,82.95,5.0
551,INV-202309-00044,44,44,2023-09,2023-09-02,82.95,5.0
552,INV-202310-00044,44,44,2023-10,2023-10-01,82.95,5.0
553,INV-202311-00044,44,44,2023-11,2023-11-02,82.95,5.0
554,INV-202312-00044,44,44,2023-12,2023-12-01,82.95,5.0
555,INV-202401-00044,44,44,2024-01,2024-01-03,82.95,5.0
556,INV-202402-00044,44,44,2024-02,2024-02-02,82.95,5.0
557,INV-202403-00044,44,44,2024-03,2024-03-03,82.95,5.0
558,INV-202404-00044,44,44,2024-04,2024-04-01,82.95,5.0
559,INV-202405-00044,44,44,2024-05,2024-05-03,82.95,5.0
560,INV-202406-00044,44,44,2024-06,2024-06-01,82.95,5.0
561,INV-202407-00044,44,44,2024-07,2024-07-02,82.95,5.0
562,INV-202408-00044,44,44,2024-08,2024-08-01,82.95,5.0
563,INV-202409-00044,44,44,2024-09,2024-09-03,82.95,5.0
564,INV-202410-00044,44,44,2024-10,2024-10-02,82.95,5.0
565,INV-202411-00044,44,44,2024-11,2024-11-03,82.95,5.0
566,INV-202412-00044,44,44,2024-12,2024-12-01,82.95,5.0
567,INV-202401-00045,45,45,2024-01,2024-01-03,30.45,5.0
568,INV-202402-00045,45,45,2024-02,2024-02-02,30.45,5.0
569,INV-202403-00045,45,45,2024-03,2024-03-01,30.45,5.0
570,INV-202404-00045,45,45,2024-04,2024-04-01,30.45,5.0
571,INV-202405-00045,45,45,2024-05,2024-05-01,30.45,5.0
572,INV-202406-00045,45,45,2024-06,2024-06-01,30.45,5.0
573,INV-202407-00045,45,45,2024-07,2024-07-03,30.45,5.0
574,INV-202408-00045,45,45,2024-08,2024-08-01,30.45,5.0
575,INV-202409-00045,45,45,2024-09,2024-09-03,30.45,5.0
576,INV-202410-00045,45,45,2024-10,2024-10-02,30.45,5.0
577,INV-202411-00045,45,45,2024-11,2024-11-02,30.45,5.0
578,INV-202412-00045,45,45,2024-12,2024-12-01,30.45,5.0
579,INV-202406-00046,46,46,2024-06,2024-06-03,82.95,5.0
580,INV-202407-00046,46,46,2024-07,2024-07-02,165.9,5.0
581,INV-202408-00046,46,46,2024-08,2024-08-02,82.95,55.0
582,INV-202409-00046,46,46,2024-09,2024-09-02,82.95,5.0
583,INV-202410-00046,46,46,2024-10,2024-10-01,82.95,5.0
584,INV-202411-00046,46,46,2024-11,2024-11-01,82.95,5.0
585,INV-202412-00046,46,46,2024-12,2024-12-02,82.95,5.0
586,INV-202405-00047,47,47,2024-05,2024-05-03,9.45,5.0
587,INV-202406-00047,47,47,2024-06,2024-06-03,9.45,5.0
588,INV-202407-00047,47,47,2024-07,2024-07-01,9.45,5.0
589,INV-202408-00047,47,47,2024-08,2024-08-03,9.45,5.0
590,INV-202409-00047,47,47,2024-09,2024-09-01,9.45,5.0
591,INV-202410-00047,47,47,2024-10,2024-10-01,90.0,5.0
592,INV-202411-00047,47,47,2024-11,2024-11-02,9.45,5.0
593,INV-202412-00047,47,47,2024-12,2024-12-02,,5.0
594,INV-202401-00048,48,48,2024-01,2024-01-01,30.45,5.0
595,INV-202402-00048,48,48,2024-02,2024-02-01,30.45,5.0
596,INV-202403-00048,48,48,2024-03,2024-03-02,30.45,5.0
597,INV-202404-00048,48,48,2024-04,2024-04-01,30.45,5.0
598,INV-202405-00048,48,48,2024-05,2024-05-02,30.45,5.0
599,INV-202406-00048,900048,900048,2024-06,2024-06-03,30.45,5.0
600,INV-202407-00048,48,48,2024-07,2024-07-03,30.45,5.0
601,INV-202408-00048,48,48,2024-08,2024-08-03,30.45,5.0
602,INV-202409-00048,48,48,2024-09,2024-09-01,30.45,5.0
603,INV-202410-00048,48,48,2024-10,2024-10-03,30.45,5.0
604,INV-202411-00048,48,48,2024-11,2024-11-02,30.45,5.0
605,INV-202412-00048,48,48,2024-12,2024-12-01,30.45,5.0
606,INV-202401-00049,49,49,2024-01,2024-01-02,30.45,5.0
607,INV-202402-00049,49,49,2024-02,2024-02-01,30.45,5.0
608,INV-202403-00049,49,49,2024-03,2024-03-01,30.45,5.0
609,INV-202404-00049,49,49,2024-04,2024-04-02,30.45,5.0
610,INV-202405-00049,49,49,2024-05,2024-05-01,30.45,5.0
611,INV-202406-00049,49,49,2024-06,2024-06-01,30.45,5.0
612,INV-202407-00049,49,49,2024-07,2024-07-02,30.45,5.0
613,INV-202408-00049,49,49,2024-08,2024-08-02,30.45,5.0
614,INV-202409-00049,49,49,2024-09,2024-09-01,30.45,5.0
615,INV-202410-00049,49,49,2024-10,2024-10-02,30.45,5.0
616,INV-202411-00049,49,49,2024-11,2024-11-01,30.45,5.0
617,INV-202412-00049,49,49,2024-12,2024-12-03,30.45,5.0
618,INV-202408-00050,50,50,2024-08,2024-08-03,82.95,5.0
619,INV-202409-00050,50,50,2024-09,2024-09-02,,5.0
620,INV-202410-00050,50,50,2024-10,2024-10-02,82.95,5.0
621,INV-202411-00050,50,50,2024-11,2024-11-01,82.95,5.0
622,INV-202412-00050,50,50,2024-12,2024-12-02,82.95,5.0
623,INV-202407-00051,51,51,2024-07,2024-07-02,18.9,5.0
624,INV-202408-00051,51,51,2024-08,2024-08-03,9.45,5.0
625,INV-202409-00051,51,51,2024-09,2024-09-01,9.45,5.0
626,INV-202410-00051,51,51,2024-10,2024-10-03,9.45,5.0
627,INV-202411-00051,51,51,2024-11,2024-11-03,9.45,5.0
628,INV-202412-00051,51,51,2024-12,2024-12-02,9.45,5.0
629,INV-202302-00052,52,52,2023-02,2023-02-02,30.45,5.0
630,INV-202303-00052,52,52,2023-03,2023-03-03,30.45,5.0
631,INV-202304-00052,52,52,2023-04,2023-04-01,30.45,5.0
632,INV-202305-00052,52,52,2023-05,2023-05-03,30.45,5.0
633,INV-202306-00052,52,52,2023-06,2023-06-03,30.45,5.0
634,INV-202307-00052,52,52,2023-07,2023-07-03,30.45,5.0
635,INV-202308-00052,52,52,2023-08,2023-08-02,30.45,5.0
636,INV-202309-00052,52,52,2023-09,2023-09-02,30.45,5.0
637,INV-202312-00053,53,53,2023-12,2023-12-01,9.45,5.0
638,INV-202401-00053,53,53,2024-01,2024-01-01,9.45,5.0
639,INV-202402-00053,53,53,2024-02,2024-02-02,9.45,5.0
640,INV-202403-00053,53,53,2024-03,2024-03-03,9.45,5.0
641,INV-202404-00053,53,53,2024-04,2024-04-01,9.45,5.0
642,INV-202405-00053,53,53,2024-05,2024-08-06,9.45,5.0
643,INV-202406-00053,53,53,2024-06,2024-06-02,9.45,5.0
644,INV-202407-00053,53,53,2024-07,2024-10-27,9.45,5.0
645,INV-202408-00053,53,53,2024-08,2024-08-01,9.45,5.0
646,INV-202409-00053,53,53,2024-09,2024-09-03,9.45,5.0
647,INV-202410-00053,53,53,2024-10,2024-10-02,9.45,5.0
648,INV-202411-00053,53,53,2024-11,2024-11-02,9.45,5.0
649,INV-202412-00053,53,53,2024-12,2024-12-01,9.45,5.0
650,INV-202308-00054,54,54,2023-08,2023-08-02,9.45,5.0
651,INV-202309-00054,54,54,2023-09,2023-09-02,9.45,5.0
652,INV-202310-00054,54,54,2023-10,2023-10-03,9.45,5.0
653,INV-202311-00054,54,54,2023-11,2023-11-02,9.45,5.0
654,INV-202312-00054,54,54,2023-12,2023-12-01,9.45,5.0
655,INV-202401-00054,54,54,2024-01,2024-01-02,9.45,5.0
656,INV-202402-00054,54,54,2024-02,2024-02-03,9.45,5.0
657,INV-202403-00054,54,54,2024-03,,9.45,5.0
658,INV-202404-00054,54,54,2024-04,2024-04-03,9.45,5.0
659,INV-202405-00054,54,54,2024-05,2024-05-01,9.45,5.0
660,INV-202406-00054,54,54,2024-06,2024-06-01,9.45,5.0
661,INV-202407-00054,54,54,2024-07,2024-07-03,9.45,5.0
662,INV-202408-00054,54,54,2024-08,2024-08-03,9.45,5.0
663,INV-202409-00054,54,54,2024-09,2024-09-03,9.45,5.0
664,INV-202410-00054,54,54,2024-10,2024-10-02,9.45,5.0
665,INV-202411-00054,54,54,2024-11,2024-11-01,9.45,5.0
666,INV-202412-00054,54,54,2024-12,2024-12-02,9.45,5.0
667,INV-202303-00055,55,55,2023-03,2023-03-02,9.45,5.0
668,INV-202304-00055,55,55,2023-04,2023-04-01,9.45,5.0
669,INV-202305-00055,55,55,2023-05,2023-05-01,9.45,5.0
670,INV-202306-00055,55,55,2023-06,2023-06-03,9.45,5.0
671,INV-202307-00055,55,55,2023-07,2023-07-02,9.45,5.0
672,INV-202308-00055,55,55,2023-08,2023-08-03,9.45,5.0
673,INV-202309-00055,55,55,2023-09,2023-09-03,63.01,5.0
674,INV-202310-00055,55,55,2023-10,2023-10-01,9.45,5.0
675,INV-202311-00055,55,55,2023-11,2023-11-03,9.45,5.0
676,INV-202312-00055,55,55,2023-12,2023-12-02,9.45,5.0
677,INV-202401-00055,55,55,2024-01,2024-01-03,9.45,5.0
678,INV-202402-00055,55,55,2024-02,2024-02-02,9.45,5.0
679,INV-202403-00055,55,55,2024-03,2024-03-01,9.45,5.0
680,INV-202404-00055,55,55,2024-04,2024-04-03,9.45,5.0
681,INV-202405-00055,55,55,2024-05,2024-05-03,9.45,5.0
682,INV-202406-00055,55,55,2024-06,2024-06-02,9.45,5.0
683,INV-202407-00055,55,55,2024-07,2024-07-03,9.45,5.0
684,INV-202408-00055,55,55,2024-08,2024-08-01,9.45,5.0
685,INV-202409-00055,55,55,2024-09,2024-09-01,9.45,5.0
686,INV-202410-00055,55,55,2024-10,2024-10-02,9.45,5.0
687,INV-202411-00055,55,55,2024-11,,9.45,5.0
688,INV-202412-00055,55,55,2024-12,2024-12-03,9.45,5.0
689,INV-202404-00056,56,56,2024-04,2024-04-01,9.45,5.0
690,INV-202405-00056,56,56,2024-05,2024-05-01,9.45,5.0
691,INV-202406-00056,56,56,2024-06,2024-06-02,9.45,5.0
692,INV-202407-00056,56,56,2024-07,2024-07-02,9.45,5.0
693,INV-202408-00056,56,56,2024-08,2024-08-02,9.45,5.0
694,INV-202409-00056,56,56,2024-09,2024-09-01,9.45,5.0
695,INV-202410-00056,56,56,2024-10,2024-10-03,9.45,5.0
696,INV-202411-00056,56,56,2024-11,2024-11-03,9.45,5.0
697,INV-202412-00056,56,56,2024-12,2024-12-02,9.45,5.0
698,INV-202311-00057,57,57,2023-11,2023-11-01,82.95,5.0
699,INV-202312-00057,57,57,2023-12,2023-12-02,82.95,5.0
700,INV-202401-00057,57,57,2024-01,,82.95,5.0
701,INV-202402-00057,57,57,2024-02,2024-02-02,82.95,5.0
702,INV-202403-00057,57,57,2024-03,2024-03-01,82.95,5.0
703,INV-202404-00057,57,57,2024-04,2024-04-01,82.95,5.0
704,INV-202405-00057,57,57,2024-05,2024-05-02,82.95,5.0
705,INV-202406-00057,57,57,2024-06,2024-06-02,82.95,5.0
706,INV-202407-00057,57,57,2024-07,2024-07-01,82.95,5.0
707,INV-202408-00057,57,57,2024-08,2024-08-01,82.95,5.0
708,INV-202409-00057,57,57,2024-09,2024-09-02,82.95,5.0
709,INV-202410-00057,57,57,2024-10,2024-10-01,82.95,5.0
710,INV-202411-00057,57,57,2024-11,2024-11-03,82.95,5.0
711,INV-202412-00057,57,57,2024-12,2024-12-02,82.95,5.0
712,INV-202402-00058,58,58,2024-02,2024-02-02,9.45,5.0
713,INV-202403-00058,58,58,2024-03,2024-03-02,9.45,5.0
714,INV-202404-00058,58,58,2024-04,2024-04-02,9.45,5.0
715,INV-202405-00058,58,58,2024-05,2024-05-03,9.45,5.0
716,INV-202406-00058,58,58,2024-06,2024-06-02,9.45,5.0
717,INV-202407-00058,58,58,2024-07,2024-07-03,9.45,5.0
718,INV-202408-00058,58,58,2024-08,2024-08-01,9.45,5.0
719,INV-202409-00058,58,58,2024-09,2024-09-03,9.45,5.0
720,INV-202410-00058,58,58,2024-10,2024-10-03,9.45,5.0
721,INV-202411-00058,58,58,2024-11,2024-11-03,9.45,5.0
722,INV-202412-00058,58,58,2024-12,2024-12-02,9.45,5.0
723,INV-202311-00059,59,59,2023-11,2023-11-01,208.95,5.0
724,INV-202312-00059,59,59,2023-12,2023-12-02,208.95,5.0
725,INV-202401-00059,59,59,2024-01,2024-01-02,208.95,5.0
726,INV-202402-00059,59,59,2024-02,2024-02-03,208.95,5.0
727,INV-202403-00059,59,59,2024-03,2024-03-01,208.95,5.0
728,INV-202404-00059,59,59,2024-04,2024-04-01,208.95,5.0
729,INV-202405-00059,59,59,2024-05,2024-05-01,208.95,5.0
730,INV-202406-00059,59,59,2024-06,2024-06-02,208.95,5.0
731,INV-202407-00059,59,59,2024-07,2024-07-02,208.95,5.0
732,INV-202408-00059,59,59,2024-08,2024-08-02,208.95,5.0
733,INV-202409-00059,59,59,2024-09,2024-09-01,208.95,5.0
734,INV-202410-00059,59,59,2024-10,2024-10-02,208.95,5.0
735,INV-202411-00059,59,59,2024-11,2024-11-02,208.95,5.0
736,INV-202302-00060,60,60,2023-02,2023-02-02,30.45,5.0
737,INV-202303-00060,60,60,2023-03,2023-03-03,30.45,5.0
738,INV-202304-00060,60,60,2023-04,2023-04-02,30.45,5.0
739,INV-202305-00060,60,60,2023-05,2023-05-01,30.45,5.0
740,INV-202306-00060,60,60,2023-06,2023-06-01,30.45,5.0
741,INV-202307-00060,60,60,2023-07,2023-07-03,30.45,5.0
742,INV-202308-00060,60,60,2023-08,2023-08-01,30.45,5.0
743,INV-202309-00060,60,60,2023-09,2023-09-03,30.45,5.0
744,INV-202310-00060,60,60,2023-10,2023-10-03,30.45,5.0
745,INV-202311-00060,60,60,2023-11,2023-11-03,30.45,5.0
746,INV-202312-00060,60,60,2023-12,2023-12-03,30.45,5.0
747,INV-202401-00060,60,60,2024-01,2024-01-01,30.45,5.0
748,INV-202402-00060,60,60,2024-02,2024-02-03,30.45,5.0
749,INV-202403-00060,60,60,2024-03,2024-03-02,30.45,5.0
750,INV-202404-00060,60,60,2024-04,2024-04-01,30.45,5.0
751,INV-202405-00060,60,60,2024-05,2024-05-02,30.45,5.0
752,INV-202406-00060,60,60,2024-06,2024-06-01,30.45,5.0
753,INV-202407-00060,60,60,2024-07,2024-07-03,60.9,5.0
754,INV-202408-00060,60,60,2024-08,2024-08-01,30.45,5.0
755,INV-202409-00060,60,60,2024-09,2024-09-01,30.45,5.0
756,INV-202410-00060,60,60,2024-10,2024-10-01,30.45,5.0
757,INV-202411-00060,60,60,2024-11,2024-11-01,30.45,5.0
758,INV-202412-00060,60,60,2024-12,2024-12-02,30.45,5.0
759,INV-202406-00061,61,61,2024-06,2024-06-01,30.45,5.0
760,INV-202407-00061,61,61,2024-07,2024-07-02,30.45,5.0
761,INV-202408-00061,61,61,2024-08,2024-08-03,30.45,5.0
762,INV-202409-00061,61,61,2024-09,2024-09-02,30.45,5.0
763,INV-202410-00061,61,61,2024-10,2024-10-03,30.45,5.0
764,INV-202411-00061,61,61,2024-11,2024-11-03,30.45,5.0
765,INV-202412-00061,61,61,2024-12,2024-12-01,30.45,5.0
766,INV-202309-00062,62,62,2023-09,2023-09-01,30.45,5.0
767,INV-202310-00062,62,62,2023-10,2023-10-03,30.45,5.0
768,INV-202311-00062,62,62,2023-11,2023-11-01,30.45,5.0
769,INV-202312-00062,62,62,2023-12,2023-12-02,30.45,5.0
770,INV-202401-00062,62,62,2024-01,2024-01-02,30.45,5.0
771,INV-202402-00062,62,62,2024-02,2024-02-03,30.45,5.0
772,INV-202403-00062,62,62,2024-03,2024-03-02,30.45,5.0
773,INV-202404-00062,62,62,2024-04,2024-04-03,30.45,5.0
774,INV-202405-00062,62,62,2024-05,2024-05-01,30.45,5.0
775,INV-202406-00062,62,62,2024-06,2024-06-01,30.45,5.0
776,INV-202407-00062,62,62,2024-07,2024-07-03,60.9,5.0
777,INV-202408-00062,62,62,2024-08,2024-08-02,30.45,5.0
778,INV-202409-00062,62,62,2024-09,2024-09-01,30.45,5.0
779,INV-202410-00062,62,62,2024-10,2024-10-01,30.45,5.0
780,INV-202411-00062,62,62,2024-11,2024-11-03,30.45,5.0
781,INV-202412-00062,62,62,2024-12,2024-12-02,30.45,5.0
782,INV-202305-00063,63,63,2023-05,2023-05-01,30.45,5.0
783,INV-202306-00063,63,63,2023-06,2023-06-02,30.45,5.0
784,INV-202307-00063,63,63,2023-07,2023-07-03,30.45,5.0
785,INV-202308-00063,63,63,2023-08,2023-08-02,30.45,5.0
786,INV-202309-00063,63,63,2023-09,2023-09-01,30.45,5.0
787,INV-202310-00063,63,63,2023-10,2023-10-02,30.45,5.0
788,INV-202311-00063,63,63,2023-11,2023-11-01,30.45,5.0
789,INV-202312-00063,63,63,2023-12,2023-12-01,30.45,5.0
790,INV-202401-00063,63,63,2024-01,2024-01-01,311.84,5.0
791,INV-202402-00063,63,63,2024-02,2024-02-01,30.45,5.0
792,INV-202403-00063,63,63,2024-03,2024-03-01,30.45,5.0
793,INV-202404-00063,63,63,2024-04,2024-04-03,30.45,5.0
794,INV-202405-00063,63,63,2024-05,2024-05-01,30.45,5.0
795,INV-202406-00063,63,63,2024-06,2024-06-02,30.45,5.0
796,INV-202407-00063,63,63,2024-07,2024-07-02,30.45,5.0
